# OpenSignals Text File Format. Version 1
# {"20:15:05:29:22:23": {"position": 0, "device": "bitalino", "device name": "20:15:05:29:22:23", "device connection": "BTH20:15:05:29:22:23", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 771, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-4-26", "time": "21:26:48.82", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "ECGBIT", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "convertedValues": 0}}
# EndOfHeader
3	0	0	0	0	0	0	521	19	0	0	
4	0	0	0	0	0	0	551	20	0	0	
5	0	0	0	0	0	0	524	19	0	0	
6	0	0	0	0	0	0	551	20	0	0	
7	0	0	0	0	0	0	521	19	0	0	
8	0	0	0	0	0	0	547	20	0	0	
9	0	0	0	0	0	0	516	19	0	0	
10	0	0	0	0	0	0	543	19	0	0	
11	0	0	0	0	0	0	519	19	0	0	
12	0	0	0	0	0	0	543	19	0	0	
13	0	0	0	0	0	0	513	19	0	0	
14	0	0	0	0	0	0	534	19	0	0	
15	0	0	0	0	0	0	504	18	0	0	
0	0	0	0	0	0	0	566	21	0	0	
1	0	0	0	0	0	0	593	23	0	0	
2	0	0	0	0	0	0	604	24	0	0	
3	0	0	0	0	0	0	515	19	0	0	
4	0	0	0	0	0	0	546	20	0	0	
5	0	0	0	0	0	0	511	19	0	0	
6	0	0	0	0	0	0	530	19	0	0	
7	0	0	0	0	0	0	504	18	0	0	
8	0	0	0	0	0	0	529	19	0	0	
9	0	0	0	0	0	0	502	18	0	0	
10	0	0	0	0	0	0	527	19	0	0	
11	0	0	0	0	0	0	501	18	0	0	
12	0	0	0	0	0	0	527	19	0	0	
13	0	0	0	0	0	0	502	18	0	0	
14	0	0	0	0	0	0	528	19	0	0	
15	0	0	0	0	0	0	504	18	0	0	
0	0	0	0	0	0	0	527	19	0	0	
1	0	0	0	0	0	0	502	18	0	0	
2	0	0	0	0	0	0	527	19	0	0	
3	0	0	0	0	0	0	503	18	0	0	
4	0	0	0	0	0	0	531	19	0	0	
5	0	0	0	0	0	0	507	18	0	0	
6	0	0	0	0	0	0	534	19	0	0	
7	0	0	0	0	0	0	510	19	0	0	
8	0	0	0	0	0	0	536	19	0	0	
9	0	0	0	0	0	0	513	19	0	0	
10	0	0	0	0	0	0	542	7	0	0	
11	0	0	0	0	0	0	519	19	0	0	
12	0	0	0	0	0	0	545	20	0	0	
13	0	0	0	0	0	0	519	19	0	0	
14	0	0	0	0	0	0	543	19	0	0	
15	0	0	0	0	0	0	518	19	0	0	
0	0	0	0	0	0	0	539	19	0	0	
1	0	0	0	0	0	0	510	19	0	0	
2	0	0	0	0	0	0	531	19	0	0	
3	0	0	0	0	0	0	504	7	0	0	
4	0	0	0	0	0	0	527	19	0	0	
5	0	0	0	0	0	0	504	18	0	0	
6	0	0	0	0	0	0	527	19	0	0	
7	0	0	0	0	0	0	505	18	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	505	18	0	0	
10	0	0	0	0	0	0	529	19	0	0	
11	0	0	0	0	0	0	505	18	0	0	
12	0	0	0	0	0	0	531	19	0	0	
13	0	0	0	0	0	0	505	18	0	0	
14	0	0	0	0	0	0	531	19	0	0	
15	0	0	0	0	0	0	508	7	0	0	
0	0	0	0	0	0	0	532	7	0	0	
1	0	0	0	0	0	0	509	19	0	0	
2	0	0	0	0	0	0	533	19	0	0	
3	0	0	0	0	0	0	509	19	0	0	
4	0	0	0	0	0	0	531	19	0	0	
5	0	0	0	0	0	0	508	18	0	0	
6	0	0	0	0	0	0	531	19	0	0	
7	0	0	0	0	0	0	510	19	0	0	
8	0	0	0	0	0	0	531	19	0	0	
9	0	0	0	0	0	0	508	7	0	0	
10	0	0	0	0	0	0	531	19	0	0	
11	0	0	0	0	0	0	510	19	0	0	
12	0	0	0	0	0	0	531	19	0	0	
13	0	0	0	0	0	0	508	18	0	0	
14	0	0	0	0	0	0	531	19	0	0	
15	0	0	0	0	0	0	514	19	0	0	
0	0	0	0	0	0	0	537	19	0	0	
1	0	0	0	0	0	0	515	19	0	0	
2	0	0	0	0	0	0	535	19	0	0	
3	0	0	0	0	0	0	510	19	0	0	
4	0	0	0	0	0	0	529	19	0	0	
5	0	0	0	0	0	0	508	18	0	0	
6	0	0	0	0	0	0	527	19	0	0	
7	0	0	0	0	0	0	505	18	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	497	17	0	0	
10	0	0	0	0	0	0	515	19	0	0	
11	0	0	0	0	0	0	516	19	0	0	
12	0	0	0	0	0	0	595	23	0	0	
13	0	0	0	0	0	0	579	8	0	0	
14	0	0	0	0	0	0	540	19	0	0	
15	0	0	0	0	0	0	508	7	0	0	
0	0	0	0	0	0	0	528	19	0	0	
1	0	0	0	0	0	0	497	17	0	0	
2	0	0	0	0	0	0	519	19	0	0	
3	0	0	0	0	0	0	499	17	0	0	
4	0	0	0	0	0	0	519	19	0	0	
5	0	0	0	0	0	0	499	18	0	0	
6	0	0	0	0	0	0	523	19	0	0	
7	0	0	0	0	0	0	499	18	0	0	
8	0	0	0	0	0	0	520	19	0	0	
9	0	0	0	0	0	0	500	18	0	0	
10	0	0	0	0	0	0	524	19	0	0	
11	0	0	0	0	0	0	502	18	0	0	
12	0	0	0	0	0	0	524	19	0	0	
13	0	0	0	0	0	0	505	18	0	0	
14	0	0	0	0	0	0	527	19	0	0	
15	0	0	0	0	0	0	508	18	0	0	
0	0	0	0	0	0	0	527	19	0	0	
1	0	0	0	0	0	0	510	19	0	0	
2	0	0	0	0	0	0	534	19	0	0	
3	0	0	0	0	0	0	515	7	0	0	
4	0	0	0	0	0	0	536	19	0	0	
5	0	0	0	0	0	0	519	19	0	0	
6	0	0	0	0	0	0	540	19	0	0	
7	0	0	0	0	0	0	519	19	0	0	
8	0	0	0	0	0	0	540	19	0	0	
9	0	0	0	0	0	0	518	19	0	0	
10	0	0	0	0	0	0	536	7	0	0	
11	0	0	0	0	0	0	512	19	0	0	
12	0	0	0	0	0	0	529	19	0	0	
13	0	0	0	0	0	0	508	18	0	0	
14	0	0	0	0	0	0	523	19	0	0	
15	0	0	0	0	0	0	504	18	0	0	
0	0	0	0	0	0	0	524	19	0	0	
1	0	0	0	0	0	0	505	18	0	0	
2	0	0	0	0	0	0	526	19	0	0	
3	0	0	0	0	0	0	508	18	0	0	
4	0	0	0	0	0	0	526	19	0	0	
5	0	0	0	0	0	0	508	19	0	0	
6	0	0	0	0	0	0	529	19	0	0	
7	0	0	0	0	0	0	512	19	0	0	
8	0	0	0	0	0	0	531	19	0	0	
9	0	0	0	0	0	0	512	19	0	0	
10	0	0	0	0	0	0	532	19	0	0	
11	0	0	0	0	0	0	512	19	0	0	
12	0	0	0	0	0	0	531	19	0	0	
13	0	0	0	0	0	0	512	19	0	0	
14	0	0	0	0	0	0	528	19	0	0	
15	0	0	0	0	0	0	510	19	0	0	
0	0	0	0	0	0	0	529	19	0	0	
1	0	0	0	0	0	0	512	19	0	0	
2	0	0	0	0	0	0	531	19	0	0	
3	0	0	0	0	0	0	511	19	0	0	
4	0	0	0	0	0	0	529	19	0	0	
5	0	0	0	0	0	0	510	19	0	0	
6	0	0	0	0	0	0	527	19	0	0	
7	0	0	0	0	0	0	512	19	0	0	
8	0	0	0	0	0	0	529	7	0	0	
9	0	0	0	0	0	0	513	19	0	0	
10	0	0	0	0	0	0	531	19	0	0	
11	0	0	0	0	0	0	519	19	0	0	
12	0	0	0	0	0	0	536	19	0	0	
13	0	0	0	0	0	0	518	19	0	0	
14	0	0	0	0	0	0	536	19	0	0	
15	0	0	0	0	0	0	515	19	0	0	
0	0	0	0	0	0	0	526	19	0	0	
1	0	0	0	0	0	0	508	18	0	0	
2	0	0	0	0	0	0	526	19	0	0	
3	0	0	0	0	0	0	509	7	0	0	
4	0	0	0	0	0	0	527	19	0	0	
5	0	0	0	0	0	0	507	18	0	0	
6	0	0	0	0	0	0	515	19	0	0	
7	0	0	0	0	0	0	516	19	0	0	
8	0	0	0	0	0	0	606	24	0	0	
9	0	0	0	0	0	0	614	24	0	0	
10	0	0	0	0	0	0	566	22	0	0	
11	0	0	0	0	0	0	523	19	0	0	
12	0	0	0	0	0	0	536	19	0	0	
13	0	0	0	0	0	0	504	18	0	0	
14	0	0	0	0	0	0	519	19	0	0	
15	0	0	0	0	0	0	504	18	0	0	
0	0	0	0	0	0	0	519	19	0	0	
1	0	0	0	0	0	0	504	18	0	0	
2	0	0	0	0	0	0	521	19	0	0	
3	0	0	0	0	0	0	507	7	0	0	
4	0	0	0	0	0	0	524	19	0	0	
5	0	0	0	0	0	0	508	18	0	0	
6	0	0	0	0	0	0	524	19	0	0	
7	0	0	0	0	0	0	508	19	0	0	
8	0	0	0	0	0	0	525	19	0	0	
9	0	0	0	0	0	0	510	19	0	0	
10	0	0	0	0	0	0	527	19	0	0	
11	0	0	0	0	0	0	511	19	0	0	
12	0	0	0	0	0	0	524	19	0	0	
13	0	0	0	0	0	0	511	19	0	0	
14	0	0	0	0	0	0	529	19	0	0	
15	0	0	0	0	0	0	515	19	0	0	
0	0	0	0	0	0	0	534	19	0	0	
1	0	0	0	0	0	0	519	19	0	0	
2	0	0	0	0	0	0	536	19	0	0	
3	0	0	0	0	0	0	519	19	0	0	
4	0	0	0	0	0	0	535	19	0	0	
5	0	0	0	0	0	0	520	19	0	0	
6	0	0	0	0	0	0	534	19	0	0	
7	0	0	0	0	0	0	517	19	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	510	19	0	0	
10	0	0	0	0	0	0	524	7	0	0	
11	0	0	0	0	0	0	508	19	0	0	
12	0	0	0	0	0	0	523	19	0	0	
13	0	0	0	0	0	0	507	18	0	0	
14	0	0	0	0	0	0	520	7	0	0	
15	0	0	0	0	0	0	507	18	0	0	
0	0	0	0	0	0	0	519	19	0	0	
1	0	0	0	0	0	0	505	18	0	0	
2	0	0	0	0	0	0	519	19	0	0	
3	0	0	0	0	0	0	507	7	0	0	
4	0	0	0	0	0	0	519	19	0	0	
5	0	0	0	0	0	0	507	18	0	0	
6	0	0	0	0	0	0	520	19	0	0	
7	0	0	0	0	0	0	508	19	0	0	
8	0	0	0	0	0	0	519	19	0	0	
9	0	0	0	0	0	0	508	18	0	0	
10	0	0	0	0	0	0	520	19	0	0	
11	0	0	0	0	0	0	507	18	0	0	
12	0	0	0	0	0	0	519	7	0	0	
13	0	0	0	0	0	0	508	19	0	0	
14	0	0	0	0	0	0	519	19	0	0	
15	0	0	0	0	0	0	508	18	0	0	
0	0	0	0	0	0	0	519	19	0	0	
1	0	0	0	0	0	0	508	18	0	0	
2	0	0	0	0	0	0	519	19	0	0	
3	0	0	0	0	0	0	509	19	0	0	
4	0	0	0	0	0	0	521	19	0	0	
5	0	0	0	0	0	0	513	19	0	0	
6	0	0	0	0	0	0	525	19	0	0	
7	0	0	0	0	0	0	515	19	0	0	
8	0	0	0	0	0	0	525	19	0	0	
9	0	0	0	0	0	0	511	7	0	0	
10	0	0	0	0	0	0	521	19	0	0	
11	0	0	0	0	0	0	511	19	0	0	
12	0	0	0	0	0	0	519	19	0	0	
13	0	0	0	0	0	0	508	19	0	0	
14	0	0	0	0	0	0	519	19	0	0	
15	0	0	0	0	0	0	505	18	0	0	
0	0	0	0	0	0	0	511	19	0	0	
1	0	0	0	0	0	0	513	19	0	0	
2	0	0	0	0	0	0	569	22	0	0	
3	0	0	0	0	0	0	574	22	0	0	
4	0	0	0	0	0	0	536	19	0	0	
5	0	0	0	0	0	0	505	18	0	0	
6	0	0	0	0	0	0	528	19	0	0	
7	0	0	0	0	0	0	508	18	0	0	
8	0	0	0	0	0	0	518	19	0	0	
9	0	0	0	0	0	0	508	18	0	0	
10	0	0	0	0	0	0	519	19	0	0	
11	0	0	0	0	0	0	508	7	0	0	
12	0	0	0	0	0	0	520	19	0	0	
13	0	0	0	0	0	0	510	19	0	0	
14	0	0	0	0	0	0	519	19	0	0	
15	0	0	0	0	0	0	508	18	0	0	
0	0	0	0	0	0	0	519	19	0	0	
1	0	0	0	0	0	0	510	19	0	0	
2	0	0	0	0	0	0	521	19	0	0	
3	0	0	0	0	0	0	512	19	0	0	
4	0	0	0	0	0	0	521	19	0	0	
5	0	0	0	0	0	0	513	19	0	0	
6	0	0	0	0	0	0	524	19	0	0	
7	0	0	0	0	0	0	518	19	0	0	
8	0	0	0	0	0	0	531	19	0	0	
9	0	0	0	0	0	0	521	19	0	0	
10	0	0	0	0	0	0	534	19	0	0	
11	0	0	0	0	0	0	524	19	0	0	
12	0	0	0	0	0	0	536	19	0	0	
13	0	0	0	0	0	0	527	19	0	0	
14	0	0	0	0	0	0	537	19	0	0	
15	0	0	0	0	0	0	526	19	0	0	
0	0	0	0	0	0	0	532	19	0	0	
1	0	0	0	0	0	0	519	19	0	0	
2	0	0	0	0	0	0	527	19	0	0	
3	0	0	0	0	0	0	515	7	0	0	
4	0	0	0	0	0	0	523	19	0	0	
5	0	0	0	0	0	0	513	19	0	0	
6	0	0	0	0	0	0	521	19	0	0	
7	0	0	0	0	0	0	512	19	0	0	
8	0	0	0	0	0	0	521	19	0	0	
9	0	0	0	0	0	0	512	19	0	0	
10	0	0	0	0	0	0	522	19	0	0	
11	0	0	0	0	0	0	515	19	0	0	
12	0	0	0	0	0	0	524	19	0	0	
13	0	0	0	0	0	0	512	7	0	0	
14	0	0	0	0	0	0	523	19	0	0	
15	0	0	0	0	0	0	515	19	0	0	
0	0	0	0	0	0	0	524	19	0	0	
1	0	0	0	0	0	0	513	19	0	0	
2	0	0	0	0	0	0	524	19	0	0	
3	0	0	0	0	0	0	515	19	0	0	
4	0	0	0	0	0	0	524	19	0	0	
5	0	0	0	0	0	0	512	19	0	0	
6	0	0	0	0	0	0	520	19	0	0	
7	0	0	0	0	0	0	511	19	0	0	
8	0	0	0	0	0	0	519	7	0	0	
9	0	0	0	0	0	0	511	19	0	0	
10	0	0	0	0	0	0	519	19	0	0	
11	0	0	0	0	0	0	512	19	0	0	
12	0	0	0	0	0	0	521	19	0	0	
13	0	0	0	0	0	0	519	19	0	0	
14	0	0	0	0	0	0	527	19	0	0	
15	0	0	0	0	0	0	519	19	0	0	
0	0	0	0	0	0	0	527	19	0	0	
1	0	0	0	0	0	0	516	19	0	0	
2	0	0	0	0	0	0	520	19	0	0	
3	0	0	0	0	0	0	512	7	0	0	
4	0	0	0	0	0	0	521	19	0	0	
5	0	0	0	0	0	0	515	19	0	0	
6	0	0	0	0	0	0	521	19	0	0	
7	0	0	0	0	0	0	508	19	0	0	
8	0	0	0	0	0	0	510	19	0	0	
9	0	0	0	0	0	0	519	19	0	0	
10	0	0	0	0	0	0	590	23	0	0	
11	0	0	0	0	0	0	604	24	0	0	
12	0	0	0	0	0	0	556	20	0	0	
13	0	0	0	0	0	0	519	19	0	0	
14	0	0	0	0	0	0	529	19	0	0	
15	0	0	0	0	0	0	511	19	0	0	
0	0	0	0	0	0	0	516	19	0	0	
1	0	0	0	0	0	0	512	19	0	0	
2	0	0	0	0	0	0	518	19	0	0	
3	0	0	0	0	0	0	512	19	0	0	
4	0	0	0	0	0	0	519	7	0	0	
5	0	0	0	0	0	0	511	19	0	0	
6	0	0	0	0	0	0	519	19	0	0	
7	0	0	0	0	0	0	512	19	0	0	
8	0	0	0	0	0	0	519	19	0	0	
9	0	0	0	0	0	0	512	19	0	0	
10	0	0	0	0	0	0	519	19	0	0	
11	0	0	0	0	0	0	515	19	0	0	
12	0	0	0	0	0	0	523	19	0	0	
13	0	0	0	0	0	0	518	19	0	0	
14	0	0	0	0	0	0	524	19	0	0	
15	0	0	0	0	0	0	519	19	0	0	
0	0	0	0	0	0	0	527	19	0	0	
1	0	0	0	0	0	0	523	19	0	0	
2	0	0	0	0	0	0	529	19	0	0	
3	0	0	0	0	0	0	526	19	0	0	
4	0	0	0	0	0	0	533	19	0	0	
5	0	0	0	0	0	0	527	19	0	0	
6	0	0	0	0	0	0	533	19	0	0	
7	0	0	0	0	0	0	527	19	0	0	
8	0	0	0	0	0	0	532	19	0	0	
9	0	0	0	0	0	0	523	19	0	0	
10	0	0	0	0	0	0	527	19	0	0	
11	0	0	0	0	0	0	519	19	0	0	
12	0	0	0	0	0	0	524	19	0	0	
13	0	0	0	0	0	0	519	7	0	0	
14	0	0	0	0	0	0	524	19	0	0	
15	0	0	0	0	0	0	516	19	0	0	
0	0	0	0	0	0	0	523	19	0	0	
1	0	0	0	0	0	0	518	19	0	0	
2	0	0	0	0	0	0	521	19	0	0	
3	0	0	0	0	0	0	516	19	0	0	
4	0	0	0	0	0	0	523	19	0	0	
5	0	0	0	0	0	0	520	19	0	0	
6	0	0	0	0	0	0	526	19	0	0	
7	0	0	0	0	0	0	519	19	0	0	
8	0	0	0	0	0	0	526	19	0	0	
9	0	0	0	0	0	0	521	19	0	0	
10	0	0	0	0	0	0	527	19	0	0	
11	0	0	0	0	0	0	521	11	0	0	
12	0	0	0	0	0	0	526	19	0	0	
13	0	0	0	0	0	0	519	19	0	0	
14	0	0	0	0	0	0	524	7	0	0	
15	0	0	0	0	0	0	519	19	0	0	
0	0	0	0	0	0	0	521	19	0	0	
1	0	0	0	0	0	0	519	19	0	0	
2	0	0	0	0	0	0	524	19	0	0	
3	0	0	0	0	0	0	519	19	0	0	
4	0	0	0	0	0	0	524	19	0	0	
5	0	0	0	0	0	0	519	19	0	0	
6	0	0	0	0	0	0	526	19	0	0	
7	0	0	0	0	0	0	526	19	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	527	19	0	0	
10	0	0	0	0	0	0	527	19	0	0	
11	0	0	0	0	0	0	519	19	0	0	
12	0	0	0	0	0	0	519	7	0	0	
13	0	0	0	0	0	0	512	19	0	0	
14	0	0	0	0	0	0	515	19	0	0	
15	0	0	0	0	0	0	511	19	0	0	
0	0	0	0	0	0	0	510	19	0	0	
1	0	0	0	0	0	0	502	18	0	0	
2	0	0	0	0	0	0	502	18	0	0	
3	0	0	0	0	0	0	525	19	0	0	
4	0	0	0	0	0	0	586	23	0	0	
5	0	0	0	0	0	0	582	22	0	0	
6	0	0	0	0	0	0	523	19	0	0	
7	0	0	0	0	0	0	511	19	0	0	
8	0	0	0	0	0	0	512	7	0	0	
9	0	0	0	0	0	0	502	18	0	0	
10	0	0	0	0	0	0	506	18	0	0	
11	0	0	0	0	0	0	504	18	0	0	
12	0	0	0	0	0	0	508	18	0	0	
13	0	0	0	0	0	0	505	18	0	0	
14	0	0	0	0	0	0	508	18	0	0	
15	0	0	0	0	0	0	505	18	0	0	
0	0	0	0	0	0	0	510	19	0	0	
1	0	0	0	0	0	0	505	18	0	0	
2	0	0	0	0	0	0	508	19	0	0	
3	0	0	0	0	0	0	507	18	0	0	
4	0	0	0	0	0	0	511	19	0	0	
5	0	0	0	0	0	0	507	18	0	0	
6	0	0	0	0	0	0	507	18	0	0	
7	0	0	0	0	0	0	508	19	0	0	
8	0	0	0	0	0	0	512	19	0	0	
9	0	0	0	0	0	0	511	19	0	0	
10	0	0	0	0	0	0	515	7	0	0	
11	0	0	0	0	0	0	515	19	0	0	
12	0	0	0	0	0	0	519	19	0	0	
13	0	0	0	0	0	0	521	7	0	0	
14	0	0	0	0	0	0	524	19	0	0	
15	0	0	0	0	0	0	524	19	0	0	
0	0	0	0	0	0	0	526	19	0	0	
1	0	0	0	0	0	0	523	19	0	0	
2	0	0	0	0	0	0	521	19	0	0	
3	0	0	0	0	0	0	519	19	0	0	
4	0	0	0	0	0	0	519	19	0	0	
5	0	0	0	0	0	0	515	19	0	0	
6	0	0	0	0	0	0	518	19	0	0	
7	0	0	0	0	0	0	518	19	0	0	
8	0	0	0	0	0	0	519	19	0	0	
9	0	0	0	0	0	0	519	19	0	0	
10	0	0	0	0	0	0	524	19	0	0	
11	0	0	0	0	0	0	525	19	0	0	
12	0	0	0	0	0	0	527	19	0	0	
13	0	0	0	0	0	0	529	19	0	0	
14	0	0	0	0	0	0	532	19	0	0	
15	0	0	0	0	0	0	536	19	0	0	
0	0	0	0	0	0	0	539	19	0	0	
1	0	0	0	0	0	0	537	19	0	0	
2	0	0	0	0	0	0	539	19	0	0	
3	0	0	0	0	0	0	540	7	0	0	
4	0	0	0	0	0	0	540	19	0	0	
5	0	0	0	0	0	0	539	19	0	0	
6	0	0	0	0	0	0	536	19	0	0	
7	0	0	0	0	0	0	536	19	0	0	
8	0	0	0	0	0	0	535	19	0	0	
9	0	0	0	0	0	0	532	19	0	0	
10	0	0	0	0	0	0	531	19	0	0	
11	0	0	0	0	0	0	530	19	0	0	
12	0	0	0	0	0	0	529	19	0	0	
13	0	0	0	0	0	0	527	19	0	0	
14	0	0	0	0	0	0	525	19	0	0	
15	0	0	0	0	0	0	527	19	0	0	
0	0	0	0	0	0	0	527	19	0	0	
1	0	0	0	0	0	0	527	19	0	0	
2	0	0	0	0	0	0	529	19	0	0	
3	0	0	0	0	0	0	536	19	0	0	
4	0	0	0	0	0	0	536	19	0	0	
5	0	0	0	0	0	0	536	19	0	0	
6	0	0	0	0	0	0	535	19	0	0	
7	0	0	0	0	0	0	534	19	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	527	19	0	0	
10	0	0	0	0	0	0	524	19	0	0	
11	0	0	0	0	0	0	521	19	0	0	
12	0	0	0	0	0	0	518	7	0	0	
13	0	0	0	0	0	0	512	19	0	0	
14	0	0	0	0	0	0	508	18	0	0	
15	0	0	0	0	0	0	526	12	0	0	
0	0	0	0	0	0	0	579	22	0	0	
1	0	0	0	0	0	0	596	23	0	0	
2	0	0	0	0	0	0	543	7	0	0	
3	0	0	0	0	0	0	524	19	0	0	
4	0	0	0	0	0	0	521	7	0	0	
5	0	0	0	0	0	0	512	19	0	0	
6	0	0	0	0	0	0	508	18	0	0	
7	0	0	0	0	0	0	508	18	0	0	
8	0	0	0	0	0	0	504	18	0	0	
9	0	0	0	0	0	0	503	18	0	0	
10	0	0	0	0	0	0	499	18	0	0	
11	0	0	0	0	0	0	501	18	0	0	
12	0	0	0	0	0	0	500	18	0	0	
13	0	0	0	0	0	0	502	18	0	0	
14	0	0	0	0	0	0	499	18	0	0	
15	0	0	0	0	0	0	503	18	0	0	
0	0	0	0	0	0	0	502	18	0	0	
1	0	0	0	0	0	0	504	18	0	0	
2	0	0	0	0	0	0	504	18	0	0	
3	0	0	0	0	0	0	508	18	0	0	
4	0	0	0	0	0	0	504	18	0	0	
5	0	0	0	0	0	0	505	18	0	0	
6	0	0	0	0	0	0	504	18	0	0	
7	0	0	0	0	0	0	508	18	0	0	
8	0	0	0	0	0	0	504	18	0	0	
9	0	0	0	0	0	0	507	18	0	0	
10	0	0	0	0	0	0	504	18	0	0	
11	0	0	0	0	0	0	505	18	0	0	
12	0	0	0	0	0	0	504	18	0	0	
13	0	0	0	0	0	0	511	19	0	0	
14	0	0	0	0	0	0	508	18	0	0	
15	0	0	0	0	0	0	508	18	0	0	
0	0	0	0	0	0	0	504	18	0	0	
1	0	0	0	0	0	0	504	18	0	0	
2	0	0	0	0	0	0	504	18	0	0	
3	0	0	0	0	0	0	507	18	0	0	
4	0	0	0	0	0	0	504	18	0	0	
5	0	0	0	0	0	0	508	18	0	0	
6	0	0	0	0	0	0	507	18	0	0	
7	0	0	0	0	0	0	515	19	0	0	
8	0	0	0	0	0	0	515	19	0	0	
9	0	0	0	0	0	0	524	19	0	0	
10	0	0	0	0	0	0	524	19	0	0	
11	0	0	0	0	0	0	531	19	0	0	
12	0	0	0	0	0	0	529	19	0	0	
13	0	0	0	0	0	0	536	19	0	0	
14	0	0	0	0	0	0	531	19	0	0	
15	0	0	0	0	0	0	537	19	0	0	
0	0	0	0	0	0	0	532	19	0	0	
1	0	0	0	0	0	0	536	19	0	0	
2	0	0	0	0	0	0	534	19	0	0	
3	0	0	0	0	0	0	537	19	0	0	
4	0	0	0	0	0	0	532	7	0	0	
5	0	0	0	0	0	0	536	19	0	0	
6	0	0	0	0	0	0	531	7	0	0	
7	0	0	0	0	0	0	534	19	0	0	
8	0	0	0	0	0	0	529	7	0	0	
9	0	0	0	0	0	0	535	19	0	0	
10	0	0	0	0	0	0	529	19	0	0	
11	0	0	0	0	0	0	535	19	0	0	
12	0	0	0	0	0	0	528	19	0	0	
13	0	0	0	0	0	0	536	19	0	0	
14	0	0	0	0	0	0	531	19	0	0	
15	0	0	0	0	0	0	536	19	0	0	
0	0	0	0	0	0	0	531	19	0	0	
1	0	0	0	0	0	0	540	19	0	0	
2	0	0	0	0	0	0	536	19	0	0	
3	0	0	0	0	0	0	541	19	0	0	
4	0	0	0	0	0	0	536	7	0	0	
5	0	0	0	0	0	0	540	19	0	0	
6	0	0	0	0	0	0	530	19	0	0	
7	0	0	0	0	0	0	532	19	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	532	19	0	0	
10	0	0	0	0	0	0	527	19	0	0	
11	0	0	0	0	0	0	531	19	0	0	
12	0	0	0	0	0	0	519	7	0	0	
13	0	0	0	0	0	0	524	19	0	0	
14	0	0	0	0	0	0	556	20	0	0	
15	0	0	0	0	0	0	611	24	0	0	
0	0	0	0	0	0	0	585	23	0	0	
1	0	0	0	0	0	0	536	19	0	0	
2	0	0	0	0	0	0	534	19	0	0	
3	0	0	0	0	0	0	529	19	0	0	
4	0	0	0	0	0	0	518	19	0	0	
5	0	0	0	0	0	0	523	19	0	0	
6	0	0	0	0	0	0	515	19	0	0	
7	0	0	0	0	0	0	523	19	0	0	
8	0	0	0	0	0	0	518	19	0	0	
9	0	0	0	0	0	0	524	19	0	0	
10	0	0	0	0	0	0	518	19	0	0	
11	0	0	0	0	0	0	526	19	0	0	
12	0	0	0	0	0	0	519	19	0	0	
13	0	0	0	0	0	0	527	19	0	0	
14	0	0	0	0	0	0	520	19	0	0	
15	0	0	0	0	0	0	527	19	0	0	
0	0	0	0	0	0	0	519	19	0	0	
1	0	0	0	0	0	0	528	19	0	0	
2	0	0	0	0	0	0	521	19	0	0	
3	0	0	0	0	0	0	529	12	0	0	
4	0	0	0	0	0	0	524	19	0	0	
5	0	0	0	0	0	0	532	7	0	0	
6	0	0	0	0	0	0	526	19	0	0	
7	0	0	0	0	0	0	534	19	0	0	
8	0	0	0	0	0	0	527	19	0	0	
9	0	0	0	0	0	0	536	19	0	0	
10	0	0	0	0	0	0	532	19	0	0	
11	0	0	0	0	0	0	540	19	0	0	
12	0	0	0	0	0	0	531	19	0	0	
13	0	0	0	0	0	0	537	19	0	0	
14	0	0	0	0	0	0	527	19	0	0	
15	0	0	0	0	0	0	534	7	0	0	
0	0	0	0	0	0	0	521	19	0	0	
1	0	0	0	0	0	0	527	19	0	0	
2	0	0	0	0	0	0	519	19	0	0	
3	0	0	0	0	0	0	527	19	0	0	
4	0	0	0	0	0	0	519	19	0	0	
5	0	0	0	0	0	0	529	19	0	0	
6	0	0	0	0	0	0	519	19	0	0	
7	0	0	0	0	0	0	527	19	0	0	
8	0	0	0	0	0	0	523	7	0	0	
9	0	0	0	0	0	0	529	19	0	0	
10	0	0	0	0	0	0	521	19	0	0	
11	0	0	0	0	0	0	531	19	0	0	
12	0	0	0	0	0	0	521	19	0	0	
13	0	0	0	0	0	0	531	19	0	0	
14	0	0	0	0	0	0	519	19	0	0	
15	0	0	0	0	0	0	527	19	0	0	
0	0	0	0	0	0	0	519	19	0	0	
